Uniprot_Id,Gene_Symbol,Description,Group_ID,Set8 Peptides,Collapsed,Parsimony,SUM190PT,SUM44PE,UACC893,ZR-75-1 (repeat),ZR-75-30 (repeat),COV362,OVCAR3,OVCAR8,SKOV3,Old Bridge8,New Bridge8,Uniprot_Id_prefix
P23677,ITPKA,IP3KA_HUMAN Inositol-trisphosphate 3-kinase A,546,1,C,UR,140.59758928742977,186.63254288133308,118.92033347067706,206.36780270077557,207.20902634312418,295.16706795948323,172.17244875932872,194.5814787174317,243.8635963753642,162.175,128.12298662465582,P23677
P27987,ITPKB,IP3KB_HUMAN Inositol-trisphosphate 3-kinase B,546,9,C,UR,95.61645940002252,226.56367771730189,94.74463853066719,278.33209358643256,184.32319360431876,95.70588373045388,100.23127820811696,57.4732054058953,74.46411483888079,83.8111111111111,80.2414778354856,P27987
Q96DU7,ITPKC,IP3KC_HUMAN Inositol-trisphosphate 3-kinase C,546,16,C,UR,105.73361786379469,105.78975754496717,148.45803177029373,401.42589178108784,313.0781604828052,53.10813854219222,75.2149328306026,39.15831548547284,94.4345585229237,90.788125,91.16545013185853,Q96DU7
Q14974,KPNB1,IMB1_HUMAN Importin subunit beta-1,547,409,C,UR,74.86244155221452,91.1561145229347,82.54427984272911,127.00178487805343,79.26916105973734,183.09591764732667,213.44100594626497,195.07321770298708,172.65817488627422,200.54938875305623,167.76178511462984,Q14974
Q8IUC4,RHPN2,RHPN2_HUMAN Rhophilin-2,548,76,C,UR,69.37970690233344,38.86774719128702,275.31070536267646,258.0309478947506,137.52120434458692,217.78488849953567,173.35166761854603,253.17736725014058,159.97119263373864,103.81592105263158,98.87044335625707,Q8IUC4
P05386,RPLP1,RLA1_HUMAN 60S acidic ribosomal protein P1,549,26,C,UR,242.6799766995321,195.95812840049257,163.54604964266395,272.3290931100851,243.3310253768128,292.67728388428907,197.17740754358977,156.3290954175077,215.56000892832762,217.10923076923078,227.68872024880415,P05386
P05387,RPLP2,RLA2_HUMAN 60S acidic ribosomal protein P2,549,92,C,UR,333.2972557712625,186.23276567676388,194.1471265666747,221.82961923707566,192.60029541419206,223.9968694571042,178.35214474314446,183.22174596865014,243.21497281642255,216.66195652173914,231.80054813966973,P05387
Q96SB3,PPP1R9B,NEB2_HUMAN Neurabin-2,550,86,C,UR,109.49866631005749,83.36900650869332,421.2934202888117,191.49589880789526,378.43937416191756,99.63280636785234,68.68810223032814,112.52823392214985,146.1472643611622,123.1186046511628,125.0051230190608,Q96SB3
Q9ULJ8-3,PPP1R9A,NEB1_HUMAN Isoform 3 of Neurabin-1,550,52,C,UR,250.7078616349185,118.33291988201861,365.00829275602604,158.1114964576999,273.1700174429951,206.78154010001418,194.28861067892683,83.23666701663194,145.80609189500103,65.18057692307693,67.39856635244284,Q9ULJ8
P98160,HSPG2,PGBM_HUMAN Basement membrane-specific heparan sulfate proteoglycan core protein,551,67,C,UR,39.503366902548535,48.060562244900346,83.65021589966423,65.97121784658121,46.81766873122164,194.84656979676328,95.61722219220974,89.91654233829246,255.10356193838675,119.98223880597016,105.53924322893498,P98160
Q9Y230,RUVBL2,RUVB2_HUMAN RuvB-like 2,552,149,C,UR,143.06069812655676,143.16307653334616,199.03073213441328,140.23723326425986,146.91458023127154,174.65541046882933,336.54707380701757,195.17160139816193,169.35430111619345,185.3026845637584,166.71370174607637,Q9Y230
Q9H0N5,PCBD2,PHS2_HUMAN Pterin-4-alpha-carbinolamine dehydratase 2,553,13,C,UR,345.2233387867571,331.2374357477429,239.5730235573368,231.9756271430861,314.07711891797663,140.2893637598284,132.64888326271048,85.16192534189943,106.42161443230567,120.70692307692308,119.59282256764057,Q9H0N5
P61457,PCBD1,PHS_HUMAN Pterin-4-alpha-carbinolamine dehydratase,553,36,C,UR,194.52528913719706,253.50289082938235,288.91695720855483,199.69305097089136,280.6876381900179,141.45455976838895,72.18669991226265,84.75098068060234,157.74727378648794,103.92916666666666,119.90978088225341,P61457
P33316,DUT,"DUT_HUMAN Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",554,85,C,UR,174.40859870640895,138.97712749648852,130.50325378367154,99.09467755809399,103.04787698976908,202.86640018169925,91.60461023979488,153.3135994718147,139.06292784489617,103.16411764705883,100.95193942762488,P33316
Q9H9Y6,POLR1B,RPA2_HUMAN DNA-directed RNA polymerase I subunit RPA2,555,103,C,UR,132.16759398247166,216.68569584646536,113.98513135379281,144.70476776034118,132.07912747435694,290.9226342519025,256.05073068905494,262.83380992521404,158.37368678070314,248.7621359223301,229.6038427883909,Q9H9Y6
Q15907,RAB11B,RB11B_HUMAN Ras-related protein Rab-11B,556,83,C,UR,274.6000650610742,162.32158849900256,249.94739904078386,171.55531152770365,248.0537581933079,118.88726956717873,133.64117344272222,137.19444581395547,140.82490667763136,163.26506024096386,218.1251522854165,Q15907
P62491,RAB11A,RB11A_HUMAN Ras-related protein Rab-11A,556,42,C,UR,255.90485081606798,138.5677088318478,261.4053113171085,205.695157804491,304.2385056570732,110.57480342151295,143.66779293367867,118.22124175297121,120.83266323106199,126.34785714285714,140.98326872873503,P62491
P57735,RAB25,RAB25_HUMAN Ras-related protein Rab-25,556,31,C,UR,538.2870759684419,198.0704003765263,429.38612094631645,247.5118484623046,367.9898343166994,31.929509111544277,222.83639972735142,24.97604535505488,34.41790031903803,107.86129032258064,106.62716322969403,P57735
Q9H444,CHMP4B,CHM4B_HUMAN Charged multivesicular body protein 4b,557,97,C,UR,124.27525033612599,163.5201531235771,111.83630253576852,252.14536414759974,163.20031181841946,129.90493631165603,106.70657492362733,120.34833582919035,162.035993284145,104.66597938144331,136.07772609608375,Q9H444
Q96CF2,CHMP4C,CHM4C_HUMAN Charged multivesicular body protein 4c,557,19,C,UR,150.85131936286265,134.6254333652039,91.81844525632113,189.20710340855908,141.08122963609736,119.4969507286641,106.17708117464282,123.44546216963674,141.82269681199892,113.23263157894738,128.0657095480349,Q96CF2
Q8TEX9-2,IPO4,IPO4_HUMAN Isoform 2 of Importin-4,558,164,C,UR,81.9283676353535,79.1348669200233,208.9104729191676,109.86242872088152,109.14569945551756,102.19440513324109,200.3497463325891,167.4662935110966,120.91844937401771,168.18109756097562,143.61011053659522,Q8TEX9
O14646,CHD1,CHD1_HUMAN Chromodomain-helicase-DNA-binding protein 1,559,83,C,UR,148.75658014294507,150.5292038212984,106.91165543753256,184.55933162448662,94.0261190580563,175.26822902397964,192.3643632943527,264.79880521646186,166.8738495317456,220.9855421686747,224.82179077066633,O14646
Q3L8U1,CHD9,CHD9_HUMAN Chromodomain-helicase-DNA-binding protein 9,559,38,C,UR,150.5589115925818,454.71458522969505,120.65707557035658,121.04966713294891,157.41415160916557,191.336374836896,114.86642651812849,187.51565735280755,170.94512028249875,158.0007894736842,141.53536873338587,Q3L8U1
Q8TD26,CHD6,CHD6_HUMAN Chromodomain-helicase-DNA-binding protein 6,559,19,C,UR,79.77988207921591,125.22764380020503,173.25937857007509,144.16374150871152,212.60879033591266,112.25366887612826,159.83795472221465,149.71175453151503,116.4966779986828,150.10526315789474,138.03139053677137,Q8TD26
Q9HCK8,CHD8,CHD8_HUMAN Chromodomain-helicase-DNA-binding protein 8,559,103,C,UR,108.32059057036915,100.44718049311187,271.8950950960446,136.39305729586408,149.05190780089742,175.47091221180943,155.4471310020582,246.97048042539862,135.6217400626954,165.20582524271845,147.49974853021988,Q9HCK8
Q9P2D1,CHD7,CHD7_HUMAN Chromodomain-helicase-DNA-binding protein 7,559,75,C,UR,249.19081309496713,139.3118368087837,127.53456905297976,135.94522785822966,84.432587915759,134.03153781524753,173.78286060878497,217.57660116959485,121.14380895507821,175.58,145.17716547609186,Q9P2D1
O14647,CHD2,CHD2_HUMAN Chromodomain-helicase-DNA-binding protein 2,559,83,C,UR,216.1473148800999,188.36229890732733,198.28839508347008,160.1901783965232,125.06280493115553,113.04811230532626,130.68082169730144,127.5282670864698,92.15061037109707,151.81927710843374,146.4883598453986,O14647
Q15833,STXBP2,STXB2_HUMAN Syntaxin-binding protein 2,560,91,C,UR,280.51878094774213,212.43637224638553,198.09831715519437,230.88766816291437,279.374403333779,82.44922579829789,172.80313189127102,244.92276937721778,207.98622734690238,171.29999999999998,155.8804848396529,Q15833
P61764-2,STXBP1,STXB1_HUMAN Isoform 2 of Syntaxin-binding protein 1,560,50,C,UR,77.15125683254547,154.36112935987794,350.1520074859889,242.72931289469514,72.7861052786853,191.0573289622624,64.44257236123735,206.68921440744728,168.51285329592065,241.208,224.3880389581192,P61764
O43795,MYO1B,MYO1B_HUMAN Unconventional myosin-Ib,561,197,C,UR,72.18721168787836,56.44501654467495,114.10709040451509,84.38269277000816,190.47093370059753,296.2525065290032,159.40932996718826,137.91143553624283,250.18147714237102,415.4157360406091,423.90498966275544,O43795
O94832,MYO1D,MYO1D_HUMAN Unconventional myosin-Id,561,172,C,UR,967.320407140704,167.8902995446148,177.73364547233447,188.67470502220726,117.12273181761459,51.168002967577465,53.89013793571065,59.514929975530826,136.41388575306422,79.58953488372093,91.86508009510389,O94832
Q12965,MYO1E,MYO1E_HUMAN Unconventional myosin-Ie,561,125,C,UR,187.63781425219838,109.82574406707418,87.74612390497806,109.0504452600713,144.81271647128477,165.65009350289375,168.06468466493678,375.25383189172453,303.71232959551895,157.06320000000002,168.14008290796122,Q12965
O00159,MYO1C,MYO1C_HUMAN Unconventional myosin-Ic,561,235,C,UR,253.61781552845073,185.91966686875026,127.02564400235904,141.44807858251286,123.59084644511542,126.67118163511202,94.65495671122399,240.1936941755201,140.7113649618699,184.70382978723404,188.63893749455897,O00159
Q9NXH9,TRMT1,TRM1_HUMAN tRNA (guanine(26)-N(2))-dimethyltransferase,561,65,C,UR,116.8807399586539,69.34270871642566,112.67233010432163,78.02289381377385,73.11389964298515,187.22635773622028,109.45182498628989,154.89279158754624,123.65683574865938,121.70969230769231,113.6393028866662,Q9NXH9
Q05823,RNASEL,RN5A_HUMAN 2-5A-dependent ribonuclease,562,20,C,UR,254.13446094499886,334.71947769951356,204.1321402494303,432.2792505849984,334.30868783342163,96.93409550831832,67.62060685083327,35.83348858334175,58.54747408928974,104.905,99.4562870848616,Q05823
Q9UQ80,PA2G4,PA2G4_HUMAN Proliferation-associated protein 2G4,563,306,C,UR,124.11341116664394,150.11298347151418,97.01355450126587,128.57781794502182,125.65689417486283,273.724463915088,171.9763373350563,295.28783553567104,176.26412909271482,139.0745098039216,137.24256900145647,Q9UQ80
Q3B7T1,EDRF1,EDRF1_HUMAN Erythroid differentiation-related factor 1,564,28,C,UR,61.40385135289093,75.91760873447723,84.99216636690238,130.2467804473497,123.70622338212975,264.66393047995246,251.91587011527324,211.86463766587326,167.50853194444738,134.3892857142857,125.63588488721693,Q3B7T1
Q5JU85-2,IQSEC2,IQEC2_HUMAN Isoform 2 of IQ motif and SEC7 domain-containing protein 2,565,13,C,UR,125.94699306944398,121.83422259984212,88.71527354265946,137.29757385393557,178.6163030744849,105.57818841227697,107.03138282407565,94.04538225421427,103.25256115567024,90.64307692307692,100.4652570578754,Q5JU85
Q6DN90,IQSEC1,IQEC1_HUMAN IQ motif and SEC7 domain-containing protein 1,565,30,C,UR,37.69794590104907,91.57103202777178,102.93626306920775,182.34915209334193,438.016768380359,163.43352527385096,115.49546037165022,189.56867648534634,152.1129868854012,128.12199999999999,140.57420988897877,Q6DN90
Q9UPP2,IQSEC3,IQEC3_HUMAN IQ motif and SEC7 domain-containing protein 3,565,3,C,UR,69.60623581841172,76.39568846328763,64.99535363909695,76.3535602244175,66.79154190115214,93.99428483380686,106.06497490146756,379.87689664484304,62.507324984857,53.40833333333333,50.308047426052426,Q9UPP2
Q9BRD0,BUD13,BUD13_HUMAN BUD13 homolog,566,32,C,UR,121.01192386097,137.59844453753598,120.19639899645573,142.68882839462887,84.39629574541492,146.95713065442487,133.6928866683286,154.5516400436458,188.30674455415382,171.7409375,180.96427186725865,Q9BRD0
Q92738-2,USP6NL,US6NL_HUMAN Isoform 2 of USP6 N-terminal-like protein,567,18,C,UR,91.55129752398236,173.50740085891292,143.14277480169395,113.93489276911217,151.57916482403397,92.64806305511287,95.18604041509684,84.77701298012094,105.12250673998821,111.51555555555555,124.92089162097237,Q92738
Q5T0Z8,C6orf132,CF132_HUMAN Uncharacterized protein C6orf132,568,115,C,UR,37.132843287521105,257.7658085655637,186.8504445753503,179.91849316389118,247.0570857153055,76.00976791557922,227.80712912810114,44.440737479255965,42.306410608541405,66.44321739130434,77.06209151710496,Q5T0Z8
P53804,TTC3,TTC3_HUMAN E3 ubiquitin-protein ligase TTC3,569,9,C,UR,395.7939737645602,128.5299453171123,170.9923810389741,105.07096652703689,207.94841138775104,113.50633070173541,167.19487344072041,115.70338480822734,139.03143787083033,130.2388888888889,116.16999142908779,P53804
O95613,PCNT,PCNT_HUMAN Pericentrin,570,122,C,UR,158.95627522417664,126.1457384688954,118.73069192784476,113.15209248677166,117.5109843418794,165.80925967753092,169.47200074865182,230.28955164167604,173.0214065775067,191.78360655737703,167.2281542963161,O95613
O95202,LETM1,"LETM1_HUMAN LETM1 and EF-hand domain-containing protein 1, mitochondrial",570,224,C,UR,380.70229612380075,230.05485079689427,167.07592317559778,255.9820541539411,179.424780137655,116.1939051308268,138.91093753597517,93.68626431917453,132.24297825294994,140.1080357142857,124.32044882503003,O95202
P78371,CCT2,TCPB_HUMAN T-complex protein 1 subunit beta,571,454,C,UR,71.91825883852462,225.14331799520838,136.48064118937108,145.0484692739935,90.1243088524087,196.53748845796903,156.26922622860855,155.04111620708767,150.17899243799113,121.02995594713656,108.49218912059624,P78371
Q709F0,ACAD11,ACD11_HUMAN Acyl-CoA dehydrogenase family member 11,572,31,C,UR,198.16020085075195,68.67636692884957,174.9542378885592,50.35730214262077,125.55308572302332,174.52767693093125,359.47438922768816,263.18140009072636,259.72926520438637,168.4448387096774,154.3407985946975,Q709F0
Q9Y2U9,KLHDC2,KLDC2_HUMAN Kelch domain-containing protein 2,573,5,C,UR,93.24774978899622,92.65305906291536,179.80231239892032,98.57203185864441,227.35235778607574,134.55679579009364,200.1302909563398,167.5445361684451,135.31972129929702,171.5378,177.3201981839759,Q9Y2U9
Q9BYJ9,YTHDF1,YTHD1_HUMAN YTH domain family protein 1,574,21,C,UR,205.2185655280709,199.67045095803266,345.20138716040555,305.71785219134455,167.60927569341666,248.32335475382317,180.89676535798023,180.3732760079973,214.870980260365,186.73809523809524,225.96026440603168,Q9BYJ9
Q7Z739,YTHDF3,YTHD3_HUMAN YTH domain family protein 3,574,72,C,UR,203.29062822394877,170.582617865711,269.8169143969104,219.10623324958428,161.3271098491906,272.0825529943267,237.41435996694818,288.8580739355811,317.38266173302503,175.1847222222222,208.3782916885664,Q7Z739
Q9Y5A9,YTHDF2,YTHD2_HUMAN YTH domain family protein 2,574,36,C,UR,105.63502441991474,113.58174800907176,127.29456479737918,174.11511887849548,113.14590463213739,170.30857232698656,236.85266027280676,203.85412721400442,291.57314207264454,136.0975,182.14546425498105,Q9Y5A9
P04049-2,RAF1,RAF1_HUMAN Isoform 2 of RAF proto-oncogene serine/threonine-protein kinase,575,28,C,UR,40.5958050502159,79.80262753790376,62.486061470546105,87.70323547403557,79.97254532590594,101.54484998578442,90.38588239858004,187.6919498041814,153.86139526084074,92.44785714285715,94.31121457439765,P04049
P15056,BRAF,BRAF_HUMAN Serine/threonine-protein kinase B-raf,575,26,C,UR,149.43993593637407,130.53119927137263,116.45190554188758,178.25706365036916,243.65331546102274,173.29703157691398,158.93751832646896,258.7662375555039,163.28005222244516,181.2619230769231,162.9834921568896,P15056
P10398,ARAF,ARAF_HUMAN Serine/threonine-protein kinase A-Raf,575,30,C,UR,65.87694234000223,89.54865159222848,81.14806608407258,140.24750643734635,142.92785998179386,101.98855462077157,75.61281515521699,79.01844195878294,105.04731108369671,121.34433333333332,115.14005884381213,P10398
Q2TAY7,SMU1,SMU1_HUMAN WD40 repeat-containing protein SMU1,576,92,C,UR,138.33021191589376,168.33514079630598,140.70766602062352,145.52518527428813,134.51478082346745,152.37350663130553,237.19115589943695,165.62337017971439,128.02160340144027,178.42282608695655,166.05342781700358,Q2TAY7
Q96PK6,RBM14,RBM14_HUMAN RNA-binding protein 14,577,203,C,UR,120.26361264544528,135.29449432869336,113.87679693202283,112.3747391240455,102.34447951145307,118.54588652391716,119.93575834784346,117.90808473117595,103.81988693699297,121.8320197044335,118.78036235226523,Q96PK6
Q9BQ04,RBM4B,RBM4B_HUMAN RNA-binding protein 4B,577,6,C,UR,51.37869861774868,52.268368854488564,109.02814623447755,63.38214360661077,122.18631361474667,105.2485241581105,96.44010031252202,87.98023084393022,68.05189881787953,66.29616666666666,90.0738688206597,Q9BQ04
Q9BWF3,RBM4,RBM4_HUMAN RNA-binding protein 4,577,98,C,UR,114.7980686684258,129.91845292277003,204.25612747385478,179.04395986008225,151.4590134792308,183.4606259756591,201.75152448936035,156.47999071505177,141.83918678294378,145.0734693877551,173.17224078361997,Q9BWF3
Q96RK0,CIC,CIC_HUMAN Protein capicua homolog,578,43,C,UR,125.52107631528445,152.98473112842308,155.6890135012889,145.407282034938,203.3457953734327,139.4658128542526,114.89028559037084,97.62199181549221,155.43447785508613,130.30744186046513,119.17339406837779,Q96RK0
I3L2J0,CIC,I3L2J0_HUMAN Protein capicua homolog,578,26,C,UR,136.7145592402209,153.98735526310128,170.54257788811597,132.84669678414033,226.1872851670515,105.40222083707553,77.134183326681,71.34308399258936,113.33919603962936,114.54115384615385,128.38381354016565,I3L2J0
P24821,TNC,TENA_HUMAN Tenascin,579,61,C,UR,30.698988932218796,36.53370878217809,207.95964821721418,37.91053602960948,642.5996354655595,341.9598339454103,134.54066332086623,68.02880002725043,58.02961636910887,82.31213114754098,97.27957646547989,P24821
Q92804,TAF15,RBP56_HUMAN TATA-binding protein-associated factor 2N,580,95,C,UR,188.2623607990538,181.6999845948774,138.82613021440068,165.62582790085298,113.5607186133132,188.24147895481664,187.4110933374418,175.37382352035615,178.91372879840875,148.53684210526316,178.61326000929108,Q92804
