Protein Id,Gene Symbol,Description,Group ID,Set2 Peptides,Set2~rq_126_sn_sum,Set2~rq_127n_sn_sum,Set2~rq_127c_sn_sum,Set2~rq_128n_sn_sum,Set2~rq_128c_sn_sum,Set2~rq_129n_sn_sum,Set2~rq_129c_sn_sum,Set2~rq_130n_sn_sum,Set2~rq_130c_sn_sum,Set2~rq_131_sn_sum
sp|Q99959-2|PKP2_HUMAN,PKP2,PKP2_HUMAN Isoform 1 of Plakophilin-2,763,42,2210.65,230.699,4061.03,797.846,540.066,5922.44,4669.77,8880.72,8373.32,6906.62
sp|Q9NX02|NALP2_HUMAN,NLRP2,"NALP2_HUMAN NACHT, LRR and PYD domains-containing protein 2",764,29,1514.1,3572.79,7669.04,403.9,381.669,8004.51,2733.68,435.03,464.092,1806.1
sp|Q969F9|HPS3_HUMAN,HPS3,HPS3_HUMAN Hermansky-Pudlak syndrome 3 protein,765,14,696.427,860.227,1093.83,862.709,878.613,1002.67,1118.7,716.237,952.01,922.745
sp|Q9P287-2|BCCIP_HUMAN,BCCIP,BCCIP_HUMAN Isoform 2 of BRCA2 and CDKN1A-interacting protein,766,10,359.998,886.974,594.126,949.066,1079.48,792.376,986.033,441.927,862.05,860.921
sp|Q9P287|BCCIP_HUMAN,BCCIP,BCCIP_HUMAN BRCA2 and CDKN1A-interacting protein,766,5,234.489,462.292,396.952,732.776,617.969,538.529,620.81,303.381,627.917,634.734
sp|Q3ZAQ7|VMA21_HUMAN,VMA21,VMA21_HUMAN Vacuolar ATPase assembly integral membrane protein VMA21,767,2,135.527,109.338,220.775,547.76,333.653,560.623,221.186,266.123,291.341,270.656
sp|Q8N0Z3|SPICE_HUMAN,SPICE1,SPICE_HUMAN Spindle and centriole-associated protein 1,768,6,813.331,469.367,285.322,1279.64,592.947,343.643,521.53,292.412,309.576,585.679
sp|O14745|NHRF1_HUMAN,SLC9A3R1,NHRF1_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1,769,57,5671.45,842.73,35058.4,980.06,11281.3,3923.66,1100.92,1404.51,2867.29,3243.31
sp|Q15173|2A5B_HUMAN,PPP2R5B,2A5B_HUMAN Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform,770,3,306.665,365.146,291.704,353.79,321.915,271.405,249.96,209.54,408.741,296.777
sp|Q13362-4|2A5G_HUMAN,PPP2R5C,2A5G_HUMAN Isoform 4 of Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform,770,11,1303.33,954.081,956.313,658.226,1237.5,708.016,742.382,527.071,645.864,689.207
sp|Q13362|2A5G_HUMAN,PPP2R5C,2A5G_HUMAN Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform,770,1,67.2548,50.1336,32.6892,36.3526,79.7841,50.0147,43.2166,29.5227,38.8474,33.7739
sp|Q16537|2A5E_HUMAN,PPP2R5E,2A5E_HUMAN Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform,770,14,2398.04,2041.2,2182.39,1419.19,2610.83,2080.56,2114.15,1482.01,2417.48,2132.67
sp|Q14738|2A5D_HUMAN,PPP2R5D,2A5D_HUMAN Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,770,26,3429.7,5209.0,4233.25,2355.64,3560.48,3935.12,3209.99,2061.87,3276.38,3171.36
sp|Q15172|2A5A_HUMAN,PPP2R5A,2A5A_HUMAN Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,770,13,1163.38,678.704,1428.71,740.931,1601.29,1806.41,970.357,660.57,637.58,996.366
tr|H0YJ12|H0YJ12_HUMAN,PPP2R5C,H0YJ12_HUMAN Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform (Fragment),770,1,87.6753,55.3084,55.6424,35.397,81.7363,34.4889,54.7361,35.1222,43.6869,35.9554
sp|Q8WVV9|HNRLL_HUMAN,HNRNPLL,HNRLL_HUMAN Heterogeneous nuclear ribonucleoprotein L-like,771,21,2933.15,1877.39,1680.75,2042.33,1214.07,2148.88,3272.86,1513.77,1693.44,1633.64
sp|P14866|HNRPL_HUMAN,HNRNPL,HNRPL_HUMAN Heterogeneous nuclear ribonucleoprotein L,771,133,21196.9,11223.2,9742.28,7609.13,11210.4,14152.7,13812.0,13428.4,9724.26,9295.57
sp|Q13011|ECH1_HUMAN,ECH1,"ECH1_HUMAN Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",771,43,5097.27,8994.04,5168.53,1151.75,504.454,3741.53,2473.04,3506.05,1369.91,2704.54
sp|Q9BVA6|FICD_HUMAN,FICD,FICD_HUMAN Adenosine monophosphate-protein transferase FICD,772,2,83.0112,46.1426,289.121,44.8489,187.823,78.9126,102.902,97.8487,105.653,113.571
sp|P48059-3|LIMS1_HUMAN,LIMS1,LIMS1_HUMAN Isoform 3 of LIM and senescent cell antigen-like-containing domain protein 1,774,19,759.132,3266.64,1273.71,2350.88,1233.04,2047.44,3013.68,1307.6,2798.16,2631.24
sp|Q7Z4I7-2|LIMS2_HUMAN,LIMS2,LIMS2_HUMAN Isoform 2 of LIM and senescent cell antigen-like-containing domain protein 2,774,1,0.0,20.0931,6.75638,35.3125,5.99393,34.4784,490.715,115.041,113.375,252.593
sp|P12821|ACE_HUMAN,ACE,ACE_HUMAN Angiotensin-converting enzyme,775,8,290.768,157.423,3413.7,136.438,447.797,240.689,145.431,766.632,181.019,112.977
sp|Q13217|DNJC3_HUMAN,DNAJC3,DNJC3_HUMAN DnaJ homolog subfamily C member 3,776,29,2546.13,6966.75,3645.2,2159.24,2818.93,3871.75,2777.59,4701.31,1812.43,3199.66
sp|Q99988|GDF15_HUMAN,GDF15,GDF15_HUMAN Growth/differentiation factor 15,777,2,41.5432,74.9507,312.261,85.6472,114.613,53.1175,238.702,70.5207,126.305,168.045
sp|O95490-6|LPHN2_HUMAN,LPHN2,LPHN2_HUMAN Isoform 6 of Latrophilin-2,778,26,1342.47,723.534,607.997,715.684,503.746,2349.61,11892.0,1415.18,1197.19,804.722
sp|O94910|LPHN1_HUMAN,LPHN1,LPHN1_HUMAN Latrophilin-1,778,2,92.0089,57.4471,41.4152,28.101,37.792,34.5874,36.6292,47.4598,56.5359,52.6293
sp|Q14147|DHX34_HUMAN,DHX34,DHX34_HUMAN Probable ATP-dependent RNA helicase DHX34,779,17,1649.35,1395.01,1900.75,402.326,3096.02,2063.57,2646.35,1470.81,2389.0,2111.22
sp|Q8IX15|HOMEZ_HUMAN,HOMEZ,HOMEZ_HUMAN Homeobox and leucine zipper protein Homez,779,1,54.4616,26.23,44.9535,43.642,44.3813,39.3373,38.6913,38.6975,18.9114,38.0544
sp|O75390|CISY_HUMAN,CS,"CISY_HUMAN Citrate synthase, mitochondrial",780,53,10468.1,5264.44,6849.82,4034.77,5400.36,3682.56,4682.97,6057.5,3583.37,4897.48
sp|Q9Y2B0|CNPY2_HUMAN,CNPY2,CNPY2_HUMAN Protein canopy homolog 2,780,11,2062.57,1898.47,1294.49,758.473,1008.03,1014.68,1537.11,1106.84,905.194,992.011
sp|Q9H3S7|PTN23_HUMAN,PTPN23,PTN23_HUMAN Tyrosine-protein phosphatase non-receptor type 23,781,35,2170.08,1886.5,3765.9,4625.53,5329.13,2583.36,3711.74,1930.7,5852.84,3247.27
sp|Q9NRN5|OLFL3_HUMAN,OLFML3,OLFL3_HUMAN Olfactomedin-like protein 3,782,4,108.692,1343.26,884.56,158.739,91.9748,836.029,112.32,788.814,91.7955,152.73
sp|Q9ULG1|INO80_HUMAN,INO80,INO80_HUMAN DNA helicase INO80,783,13,1710.08,658.706,897.085,1031.6,1483.09,926.903,1257.3,1119.59,760.787,1386.55
sp|O00139-4|KIF2A_HUMAN,KIF2A,KIF2A_HUMAN Isoform 4 of Kinesin-like protein KIF2A,784,28,2558.88,2307.06,1807.94,2154.3,2525.2,2477.03,4072.27,1940.92,3694.0,2168.52
sp|O00139-2|KIF2A_HUMAN,KIF2A,KIF2A_HUMAN Isoform 2 of Kinesin-like protein KIF2A,784,1,48.1588,59.666,29.9845,58.1125,63.4238,53.2662,111.358,41.6422,106.402,57.5446
sp|Q99661|KIF2C_HUMAN,KIF2C,KIF2C_HUMAN Kinesin-like protein KIF2C,784,27,656.752,1921.98,1493.54,3400.89,1911.65,2879.39,2331.17,1312.52,3432.09,2045.92
sp|P50583|AP4A_HUMAN,NUDT2,AP4A_HUMAN Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],785,7,562.961,454.679,1945.17,914.943,892.442,329.475,426.462,284.181,373.742,380.152
sp|P62851|RS25_HUMAN,RPS25,RS25_HUMAN 40S ribosomal protein S25,786,21,1183.6,1659.19,1346.94,1737.73,1647.8,1821.68,2128.26,1458.22,2283.51,1717.57
sp|Q15751|HERC1_HUMAN,HERC1,HERC1_HUMAN Probable E3 ubiquitin-protein ligase HERC1,787,33,2614.32,3909.64,3263.23,2868.6,4456.29,3404.38,2682.89,1406.64,2511.17,2828.58
sp|Q13421-2|MSLN_HUMAN,MSLN,MSLN_HUMAN Isoform 3 of Mesothelin,788,10,67.5836,95.7023,103.636,491.7,117.314,200.338,191.102,8483.92,1418.11,1135.66
sp|O60287|NPA1P_HUMAN,URB1,NPA1P_HUMAN Nucleolar pre-ribosomal-associated protein 1,789,47,6453.3,6223.29,3184.49,7696.75,3383.59,6873.32,6678.87,5737.54,5092.11,6602.27
sp|O14733-3|MP2K7_HUMAN,MAP2K7,MP2K7_HUMAN Isoform 3 of Dual specificity mitogen-activated protein kinase kinase 7,790,8,574.87,845.954,733.755,711.094,1145.5,694.878,893.298,380.157,561.617,643.811
sp|O96013|PAK4_HUMAN,PAK4,PAK4_HUMAN Serine/threonine-protein kinase PAK 4,791,20,1343.48,1978.4,2634.06,766.642,2453.06,1762.44,1297.89,1648.85,1219.97,1609.36
sp|Q9NQU5|PAK6_HUMAN,PAK6,PAK6_HUMAN Serine/threonine-protein kinase PAK 6,791,4,147.953,125.346,395.013,198.401,370.942,593.113,438.016,1373.03,183.088,341.986
sp|Q32P41|TRM5_HUMAN,TRMT5,TRM5_HUMAN tRNA (guanine(37)-N1)-methyltransferase,792,19,3393.26,1529.56,2627.09,3721.6,5124.44,2170.37,3268.33,1968.3,2838.97,3363.44
sp|Q96MT8|CEP63_HUMAN,CEP63,CEP63_HUMAN Centrosomal protein of 63 kDa,793,3,171.614,105.592,131.729,174.443,143.911,171.332,124.139,161.524,187.01,151.35
sp|O43524|FOXO3_HUMAN,FOXO3,FOXO3_HUMAN Forkhead box protein O3,794,2,55.54,87.4315,160.069,141.429,111.543,210.163,146.597,136.525,88.6263,141.424
sp|Q12778|FOXO1_HUMAN,FOXO1,FOXO1_HUMAN Forkhead box protein O1,794,2,68.5586,116.445,68.4904,85.3478,97.6026,109.824,510.883,101.26,29.1998,165.866
sp|Q9H2Y7|ZN106_HUMAN,ZNF106,ZN106_HUMAN Zinc finger protein 106,795,14,750.812,615.373,496.782,1042.82,1046.14,1109.98,913.593,573.782,408.404,1171.46
sp|O00562|PITM1_HUMAN,PITPNM1,PITM1_HUMAN Membrane-associated phosphatidylinositol transfer protein 1,796,14,3597.91,1088.65,671.087,1105.89,982.956,1350.59,2548.44,1359.13,1098.72,921.775
sp|Q9BZ72|PITM2_HUMAN,PITPNM2,PITM2_HUMAN Membrane-associated phosphatidylinositol transfer protein 2,796,3,771.138,301.562,498.676,310.774,473.272,821.114,450.904,1364.67,279.035,530.787
sp|P53041|PPP5_HUMAN,PPP5C,PPP5_HUMAN Serine/threonine-protein phosphatase 5,797,39,3351.95,1781.88,4104.11,3920.59,3824.67,3537.12,3429.71,1729.88,3716.53,3076.5
sp|Q8IZA0|K319L_HUMAN,KIAA0319L,K319L_HUMAN Dyslexia-associated protein KIAA0319-like protein,798,17,2671.62,1268.97,1691.53,1142.3,3319.82,1459.32,1893.96,1582.88,945.004,1113.02
sp|Q9UNQ2|DIM1_HUMAN,DIMT1,DIM1_HUMAN Probable dimethyladenosine transferase,799,17,922.781,1222.25,688.354,1487.77,1042.17,1196.87,2437.37,1180.82,2644.84,2117.04
sp|P78527|PRKDC_HUMAN,PRKDC,PRKDC_HUMAN DNA-dependent protein kinase catalytic subunit,800,324,29522.8,46291.3,27906.1,42428.3,54458.8,33994.0,46667.8,37686.7,41311.1,46020.1
sp|O95831|AIFM1_HUMAN,AIFM1,"AIFM1_HUMAN Apoptosis-inducing factor 1, mitochondrial",801,50,7140.21,5131.46,3678.01,7914.95,4314.94,5279.35,3715.17,3140.8,3500.06,2891.33
sp|P18850|ATF6A_HUMAN,ATF6,ATF6A_HUMAN Cyclic AMP-dependent transcription factor ATF-6 alpha,802,5,379.906,209.594,133.476,188.235,213.187,306.978,461.865,422.306,301.14,496.44
sp|Q9UIA9|XPO7_HUMAN,XPO7,XPO7_HUMAN Exportin-7,803,58,26779.7,3008.28,2797.35,3750.1,3719.46,4831.0,4477.15,2734.32,3904.85,4741.54
sp|Q14978-2|NOLC1_HUMAN,NOLC1,NOLC1_HUMAN Isoform Beta of Nucleolar and coiled-body phosphoprotein 1,804,49,9682.17,6071.01,6433.79,5999.83,9866.06,6714.47,10019.8,8038.54,5882.09,12120.2
sp|Q6ZT12-4|UBR3_HUMAN,UBR3,UBR3_HUMAN Isoform 4 of E3 ubiquitin-protein ligase UBR3,805,20,881.147,2404.38,4181.1,2385.41,1295.28,933.983,1571.65,982.822,964.892,1702.35
sp|Q8IYS1|P20D2_HUMAN,PM20D2,P20D2_HUMAN Peptidase M20 domain-containing protein 2,805,12,51.7768,262.369,2125.44,1986.63,68.5901,3958.24,871.029,994.826,1406.64,558.359
sp|Q5T9S5|CCD18_HUMAN,CCDC18,CCD18_HUMAN Coiled-coil domain-containing protein 18,805,1,7.84514,18.7012,129.414,121.959,8.52292,246.38,61.3999,66.4603,91.1829,32.3809
sp|P61201-2|CSN2_HUMAN,COPS2,CSN2_HUMAN Isoform 2 of COP9 signalosome complex subunit 2,806,28,2918.42,5708.2,4072.05,3581.1,4922.85,3334.39,3802.44,2031.48,4050.43,3292.35
sp|Q68E01-2|INT3_HUMAN,INTS3,INT3_HUMAN Isoform 2 of Integrator complex subunit 3,807,34,5255.94,2878.58,2810.67,3118.07,6115.53,2685.81,3717.53,2593.77,1814.63,3508.08
sp|P52569-3|CTR2_HUMAN,SLC7A2,CTR2_HUMAN Isoform 3 of Low affinity cationic amino acid transporter 2,808,2,103.334,35.4493,225.115,114.407,11.2218,6.1148,24.9648,0.0,283.452,2050.1
sp|P30825|CTR1_HUMAN,SLC7A1,CTR1_HUMAN High affinity cationic amino acid transporter 1,808,8,525.688,691.202,682.533,1257.84,797.649,594.679,886.527,1620.8,1614.02,1524.74
sp|P55084|ECHB_HUMAN,HADHB,"ECHB_HUMAN Trifunctional enzyme subunit beta, mitochondrial",809,59,11316.7,8175.22,6000.8,3196.98,4991.13,7467.0,5106.17,8285.03,5589.42,7459.5
sp|O94832|MYO1D_HUMAN,MYO1D,MYO1D_HUMAN Unconventional myosin-Id,810,39,8432.22,495.548,8357.06,556.394,7292.05,10794.2,480.89,9510.96,2023.02,3958.14
sp|B0I1T2|MYO1G_HUMAN,MYO1G,MYO1G_HUMAN Unconventional myosin-Ig,810,1,151.49,5.26126,162.905,16.6981,130.557,203.831,7.14785,180.539,35.0415,62.2427
sp|Q9NQV5|PRD11_HUMAN,PRDM11,PRD11_HUMAN PR domain-containing protein 11,811,1,40.933,86.74,222.892,250.78,148.104,72.5242,373.903,5.39606,370.432,130.182
sp|Q0VDI3|CE028_HUMAN,C5orf28,CE028_HUMAN Transmembrane protein C5orf28,812,2,101.811,127.044,126.783,21.824,102.561,129.482,60.2885,145.861,198.145,81.5354
sp|Q9BUE6|ISCA1_HUMAN,ISCA1,"ISCA1_HUMAN Iron-sulfur cluster assembly 1 homolog, mitochondrial",813,10,1207.14,781.572,289.592,1293.27,323.814,535.92,486.637,619.086,583.646,669.069
sp|O00231-2|PSD11_HUMAN,PSMD11,PSD11_HUMAN Isoform 2 of 26S proteasome non-ATPase regulatory subunit 11,814,44,3441.55,5863.19,6008.93,5801.7,6460.97,5909.75,5802.03,5007.37,7225.76,5343.73
sp|Q9H6S0|YTDC2_HUMAN,YTHDC2,YTDC2_HUMAN Probable ATP-dependent RNA helicase YTHDC2,815,33,1768.43,3331.25,2597.74,3767.08,3375.9,4807.88,4133.27,1862.44,4739.44,2779.03
sp|Q9BS40|LXN_HUMAN,LXN,LXN_HUMAN Latexin,816,4,182.151,117.024,245.513,67.4717,117.669,1262.44,183.067,240.439,209.359,541.01
sp|Q9BUF5|TBB6_HUMAN,TUBB6,TBB6_HUMAN Tubulin beta-6 chain,817,43,2481.01,9984.4,2438.06,3770.62,1804.36,3479.98,3197.45,2899.68,7663.99,2310.83
sp|Q13509|TBB3_HUMAN,TUBB3,TBB3_HUMAN Tubulin beta-3 chain,817,169,12156.1,20613.7,15258.9,24079.6,16345.5,17980.6,14594.8,8346.92,27748.1,15749.0
sp|Q13885|TBB2A_HUMAN,TUBB2A,TBB2A_HUMAN Tubulin beta-2A chain,817,96,7604.32,17618.1,9874.27,11078.5,9640.7,9983.48,8769.29,4193.96,14903.6,8571.57
sp|Q9BVA1|TBB2B_HUMAN,TUBB2B,TBB2B_HUMAN Tubulin beta-2B chain,817,1,201.014,299.216,52.6598,15.5346,13.2039,15.4301,11.1176,19.254,18.4738,12.0633
sp|P07437|TBB5_HUMAN,TUBB,TBB5_HUMAN Tubulin beta chain,817,24,1290.1,2635.61,1935.65,2483.94,1881.78,2656.61,2033.75,873.801,3222.11,2193.9
sp|P68371|TBB4B_HUMAN,TUBB4B,TBB4B_HUMAN Tubulin beta-4B chain,817,45,1374.45,2345.75,2534.46,3456.23,3178.41,2173.77,2141.96,1137.48,3063.3,1709.7
sp|Q9H4B7|TBB1_HUMAN,TUBB1,TBB1_HUMAN Tubulin beta-1 chain,817,44,2053.53,4353.65,2148.47,3186.66,2102.53,2878.5,2406.54,1893.75,5212.21,2464.67
sp|A6NKZ8|YI016_HUMAN,,YI016_HUMAN Putative tubulin beta chain-like protein ENSP00000290377,817,1,20.5801,31.8319,25.8769,62.6237,41.5981,49.6532,41.0703,12.2525,62.264,18.0975
tr|M0QYM7|M0QYM7_HUMAN,TUBB4A,M0QYM7_HUMAN Tubulin beta-4A chain (Fragment),817,1,41.0092,321.189,105.498,69.7069,68.7153,174.77,61.4852,26.2459,266.942,83.7146
sp|Q9BPU6|DPYL5_HUMAN,DPYSL5,DPYL5_HUMAN Dihydropyrimidinase-related protein 5,818,9,3771.4,1777.02,255.053,451.946,49.3198,174.065,244.294,42.3482,415.005,58.6207
sp|Q6GMR7|FAAH2_HUMAN,FAAH2,FAAH2_HUMAN Fatty-acid amide hydrolase 2,819,2,359.892,17.6016,75.4541,15.6538,92.0115,74.289,17.2579,166.369,20.0808,39.1146
sp|O76024|WFS1_HUMAN,WFS1,WFS1_HUMAN Wolframin,820,35,6504.16,3312.52,10251.4,3273.21,3908.87,4050.6,2717.75,4937.77,3828.88,2850.79
sp|P98095-2|FBLN2_HUMAN,FBLN2,FBLN2_HUMAN Isoform 2 of Fibulin-2,821,17,91.7956,1644.99,3902.3,1312.36,118.566,99.7573,184.024,315.074,285.921,240.46
sp|O95461|LARGE_HUMAN,LARGE,LARGE_HUMAN Glycosyltransferase-like protein LARGE1,822,5,1558.73,132.094,977.091,50.7364,220.945,75.1114,98.052,42.5372,79.5166,203.923
sp|P54886|P5CS_HUMAN,ALDH18A1,P5CS_HUMAN Delta-1-pyrroline-5-carboxylate synthase,823,65,9149.22,4993.99,6232.96,2943.32,9021.14,5144.09,9046.95,5829.45,3912.7,5493.4
sp|P54886-2|P5CS_HUMAN,ALDH18A1,P5CS_HUMAN Isoform Short of Delta-1-pyrroline-5-carboxylate synthase,823,2,625.48,147.114,174.127,55.6638,282.116,145.24,197.696,162.438,86.8891,179.919
sp|Q8TCT7|SPP2B_HUMAN,SPPL2B,SPP2B_HUMAN Signal peptide peptidase-like 2B,824,6,267.407,422.093,161.318,120.957,229.585,140.561,412.596,181.643,361.153,905.722
sp|Q9HBH0|RHOF_HUMAN,RHOF,RHOF_HUMAN Rho-related GTP-binding protein RhoF,825,8,1430.05,204.191,260.6,1711.29,383.076,239.619,2396.4,4281.24,542.505,935.508
sp|A1L0T0|ILVBL_HUMAN,ILVBL,ILVBL_HUMAN Acetolactate synthase-like protein,826,46,5157.79,5913.1,4663.54,4986.86,5188.77,2626.81,1965.99,3028.08,2685.26,2809.34
sp|Q14534|ERG1_HUMAN,SQLE,ERG1_HUMAN Squalene monooxygenase,827,21,2841.21,893.572,1300.46,1438.25,2512.46,1129.55,842.815,1771.3,1867.78,3601.52
sp|P02792|FRIL_HUMAN,FTL,FRIL_HUMAN Ferritin light chain,828,7,181.55,199.455,187.123,540.785,115.163,75.6241,1749.34,297.858,2597.86,1726.33
sp|Q02083|NAAA_HUMAN,NAAA,NAAA_HUMAN N-acylethanolamine-hydrolyzing acid amidase,829,5,1039.74,345.897,1184.89,224.103,987.482,182.836,330.275,501.34,529.506,616.717
sp|Q8TDD1-2|DDX54_HUMAN,DDX54,DDX54_HUMAN Isoform 2 of ATP-dependent RNA helicase DDX54,830,38,4813.78,2897.29,3108.25,3200.35,2249.48,2646.46,4231.21,3090.32,2838.75,5036.05
sp|Q8TDD1|DDX54_HUMAN,DDX54,DDX54_HUMAN ATP-dependent RNA helicase DDX54,830,4,1474.93,1086.03,1006.75,991.225,627.948,826.0,1332.51,826.277,862.394,1727.89
sp|Q9Y2R4|DDX52_HUMAN,DDX52,DDX52_HUMAN Probable ATP-dependent RNA helicase DDX52,830,13,1611.79,1129.01,690.789,1340.62,728.349,841.068,2279.94,1719.64,1434.46,1519.46
sp|Q86UY6|NAA40_HUMAN,NAA40,NAA40_HUMAN N-alpha-acetyltransferase 40,831,1,13.1178,18.7107,36.3185,38.7922,38.4562,45.8593,81.5079,30.0481,45.6029,43.6657
sp|Q9HAU5|RENT2_HUMAN,UPF2,RENT2_HUMAN Regulator of nonsense transcripts 2,832,28,1830.94,3377.42,1904.3,2252.22,2978.54,3244.95,2046.27,2071.44,3441.26,2488.48
sp|Q16891-4|IMMT_HUMAN,IMMT,IMMT_HUMAN Isoform 4 of Mitochondrial inner membrane protein,833,125,20925.8,10314.0,7453.49,9601.67,9020.64,9233.59,8698.75,11568.5,8666.6,7747.09
sp|Q16891-2|IMMT_HUMAN,IMMT,IMMT_HUMAN Isoform 2 of Mitochondrial inner membrane protein,833,11,1210.37,637.369,493.972,528.753,530.972,529.496,516.515,610.236,477.473,427.625
sp|P35222|CTNB1_HUMAN,CTNNB1,CTNB1_HUMAN Catenin beta-1,834,44,819.557,3141.18,8696.73,2659.3,681.227,5306.38,1646.96,14860.0,4013.69,5924.64
sp|P14923|PLAK_HUMAN_contaminant,JUP,PLAK_HUMAN_contaminant Junction plakoglobin,834,73,7488.74,2316.82,7956.74,1794.7,2397.3,9209.6,3454.95,42113.8,4027.94,8261.27
sp|P08727|K1C19_HUMAN_contaminant,KRT19,"K1C19_HUMAN_contaminant Keratin, type I cytoskeletal 19",834,217,36569.4,1692.12,15886.0,1912.81,13754.7,28597.7,3076.18,35986.9,3476.64,21509.9
sp|Q04695|K1C17_HUMAN_contaminant,KRT17,"K1C17_HUMAN_contaminant Keratin, type I cytoskeletal 17",834,107,1369.7,673.085,1292.89,806.525,1204.81,30231.5,1222.01,39466.3,1178.57,10919.9
sp|P02533|K1C14_HUMAN_contaminant,KRT14,"K1C14_HUMAN_contaminant Keratin, type I cytoskeletal 14",834,70,2978.65,578.857,1688.49,516.814,1342.84,12616.5,707.487,15040.9,897.278,40483.1
sp|P05783|K1C18_HUMAN_contaminant,KRT18,"K1C18_HUMAN_contaminant Keratin, type I cytoskeletal 18",834,279,12351.9,7095.57,44744.6,3240.39,22944.4,28654.0,12512.6,78096.5,6903.44,59616.1
sp|P13645|K1C10_HUMAN_contaminant,KRT10,"K1C10_HUMAN_contaminant Keratin, type I cytoskeletal 10",834,23,2626.63,680.689,2400.89,445.508,1370.57,6486.24,1336.77,4473.92,834.009,4706.24
sp|P19012|K1C15_HUMAN_contaminant,KRT15,"K1C15_HUMAN_contaminant Keratin, type I cytoskeletal 15",834,6,123.565,39.3587,158.203,51.9444,125.64,1689.99,121.04,1418.36,118.622,1183.19
sp|P13646|K1C13_HUMAN_contaminant,KRT13,"K1C13_HUMAN_contaminant Keratin, type I cytoskeletal 13",834,18,1684.76,106.241,1037.31,44.1205,755.274,3192.55,282.626,2699.37,264.501,4304.69
sp|Q9C075|K1C23_HUMAN_contaminant,KRT23,"K1C23_HUMAN_contaminant Keratin, type I cytoskeletal 23",834,24,176.845,155.304,176.348,174.473,297.417,21109.2,357.996,455.699,197.156,220.05
sp|P08779|K1C16_HUMAN_contaminant,KRT16,"K1C16_HUMAN_contaminant Keratin, type I cytoskeletal 16",834,63,5740.59,710.044,3576.07,691.477,2460.41,21030.5,1137.84,15769.5,1259.66,21755.7
sp|Q92764|KRT35_HUMAN_contaminant,KRT35,"KRT35_HUMAN_contaminant Keratin, type I cuticular Ha5",834,11,268.308,267.345,1008.92,131.084,447.029,693.072,300.704,1481.36,305.693,1154.63
sp|P35527|K1C9_HUMAN_contaminant,KRT9,"K1C9_HUMAN_contaminant Keratin, type I cytoskeletal 9",834,21,2898.14,797.393,2126.11,762.702,1373.74,4397.54,1476.03,4069.9,1362.59,3273.17
sp|Q99456|K1C12_HUMAN_contaminant,KRT12,"K1C12_HUMAN_contaminant Keratin, type I cytoskeletal 12",834,3,1147.55,10.1562,676.924,2.47086,415.134,1286.79,68.8442,1576.97,88.9286,585.896
sp|O60725|ICMT_HUMAN,ICMT,ICMT_HUMAN Protein-S-isoprenylcysteine O-methyltransferase,835,2,185.809,143.909,150.942,37.9658,115.03,182.045,167.374,241.86,166.679,328.373
sp|Q8IZ69|TRM2A_HUMAN,TRMT2A,TRM2A_HUMAN tRNA (uracil-5-)-methyltransferase homolog A,836,14,1076.87,1625.0,984.157,2276.03,2687.34,2238.52,1423.21,1670.37,1258.37,1988.49
sp|Q96G03|PGM2_HUMAN,PGM2,PGM2_HUMAN Phosphoglucomutase-2,837,27,1626.42,3851.65,3953.86,7110.3,2781.18,5796.46,3132.84,1851.6,3457.72,3083.52
sp|Q96DX7|TRI44_HUMAN,TRIM44,TRI44_HUMAN Tripartite motif-containing protein 44,838,3,151.344,110.639,52.7162,100.561,55.576,254.56,160.744,54.8351,318.142,235.488
sp|O14975|S27A2_HUMAN,SLC27A2,S27A2_HUMAN Very long-chain acyl-CoA synthetase,839,20,5946.08,232.236,2001.48,292.355,3002.74,1625.49,255.962,1676.08,398.224,722.367
sp|P63010-2|AP2B1_HUMAN,AP2B1,AP2B1_HUMAN Isoform 2 of AP-2 complex subunit beta,840,71,7533.76,7503.79,10626.3,6405.53,9078.1,6311.23,6706.69,8438.0,8045.34,8036.99
sp|Q10567|AP1B1_HUMAN,AP1B1,AP1B1_HUMAN AP-1 complex subunit beta-1,840,32,3430.22,2456.49,4920.71,4492.62,6278.97,3875.4,2828.56,3393.81,2383.12,3077.56
sp|Q10567-3|AP1B1_HUMAN,AP1B1,AP1B1_HUMAN Isoform C of AP-1 complex subunit beta-1,840,1,47.4947,16.9462,84.0575,20.6455,101.276,57.4621,34.7404,60.7785,22.0147,36.221
sp|Q14667|K0100_HUMAN,KIAA0100,K0100_HUMAN UPF0378 protein KIAA0100,841,28,2489.66,1110.13,3570.58,1405.29,2369.21,1624.9,1736.72,2867.42,1204.1,2432.53
