Uniprot_Id,Gene_Symbol,Description,Group_ID,Set7 Peptides,Collapsed,Parsimony,MCF12A,MGH312,MGH358,SUM185PE,184A-1,184B5,MCF10A (repeat 4),HCC1569,AU-565,MCF10A (repeat 5),Bridge7,Uniprot_Id_prefix
Q9NVZ3-2,NECAP2,NECP2_HUMAN Isoform 2 of Adaptin ear-binding coat-associated protein 2,321,16,C,UR,97.23024983363499,83.91686673980048,119.46459479490343,136.96502270808034,100.59392925697259,66.36732590118723,93.563654361673,96.40444558851681,92.39951395317463,77.94225868290566,154.639375,Q9NVZ3
Q13045,FLII,FLII_HUMAN Protein flightless-1 homolog,322,132,C,UR,132.4413422043057,155.01470082357096,164.6679374505615,119.67387104585588,126.54517766859738,160.7603573886512,121.39955564863436,74.27501192095244,194.47368753543424,124.80915009137837,163.75530303030303,Q13045
Q13045-2,FLII,FLII_HUMAN Isoform 2 of Protein flightless-1 homolog,322,3,C,UR,187.3429123082185,199.93100284224641,178.57387964379168,121.09045958757925,113.31814823938373,194.19730581203086,124.7930098024337,93.72934500991207,215.72943352540497,107.99517610580543,195.81566666666666,Q13045
P15882,CHN1,CHIN_HUMAN N-chimaerin,323,3,C,UR,163.8239804600404,102.96235569332305,327.29552682768946,175.5736269849141,158.4020554229672,195.04342102429132,252.44649299226876,134.85439023665865,162.30340660218184,192.11208367817179,153.906,P15882
P52757,CHN2,CHIO_HUMAN Beta-chimaerin,324,6,C,UR,24.849004336179934,21.122179239724144,104.65169765720631,407.90439051740935,35.58374846681156,45.784837977165544,26.581687210197607,75.33314504252468,47.430099030119315,27.249667115997166,18.076333333333334,P52757
O60306,AQR,AQR_HUMAN Intron-binding protein aquarius,325,127,C,UR,162.40975804347983,125.42394590660444,117.24065167585267,82.31164469295699,137.48531766176288,147.60973002018002,153.0121828596263,160.23543360968605,93.21308164720747,185.31577945338097,101.93385826771654,O60306
Q9Y4A5,TRRAP,TRRAP_HUMAN Transformation/transcription domain-associated protein,326,248,C,UR,151.72044603885018,133.12092213129299,101.17013864556974,85.65579238639968,84.35790873513152,123.47681865027076,172.09109475724605,158.05507625380096,95.06890289531896,174.52617191885048,88.57499999999999,Q9Y4A5
P31483,TIA1,TIA1_HUMAN Nucleolysin TIA-1 isoform p40,327,24,C,UR,59.520894685557465,180.81121550235935,114.89650976709144,88.81289948307591,75.43716207170758,62.84972275305042,98.75224416010161,79.0532340549919,62.34172871784101,90.4532716801438,59.1525,P31483
Q01085-2,TIAL1,TIAR_HUMAN Isoform 2 of Nucleolysin TIAR,327,51,C,UR,179.43822056046932,136.08670715217707,84.83154150410617,85.1542383535439,79.88152236327947,133.54165022183136,168.65062412059643,130.84448104615512,82.41483897104072,154.94685656403635,92.9186274509804,Q01085
O43353,RIPK2,RIPK2_HUMAN Receptor-interacting serine/threonine-protein kinase 2,328,5,C,UR,167.05090968996637,173.29227377025646,72.26768068135472,94.3176016171817,51.50234513382041,59.95419508778066,70.9085668979416,124.88500993692136,125.82373925670456,69.74749387596032,151.7844,O43353
Q15006,EMC2,EMC2_HUMAN ER membrane protein complex subunit 2,329,28,C,UR,110.65222735238117,71.651939877446,87.85974785865712,69.81406240554556,109.65103380301095,122.53708588543226,142.51866613912162,98.31766107430121,36.54630029212554,133.34870630708355,71.92142857142856,Q15006
P62258,YWHAE,1433E_HUMAN 14-3-3 protein epsilon,330,204,C,UR,100.68152179772538,112.83794610083159,162.8195420681972,230.0648308710388,120.70111055546172,119.27632319972088,69.24797775285873,87.80054067463968,185.91270604766842,79.23486129298185,252.89313725490194,P62258
P61981,YWHAG,1433G_HUMAN 14-3-3 protein gamma,330,71,C,UR,137.84977858868794,181.7938197588385,83.90342449018702,168.02801436455997,70.29575552884057,87.80993151643324,69.03615207680413,128.23428358516708,169.8716861265696,54.2234224344904,172.0380281690141,P61981
Q04917,YWHAH,1433F_HUMAN 14-3-3 protein eta,330,41,C,UR,104.33406224258337,141.17359281525296,87.58584484770273,310.5563521505011,188.4698722691917,131.50658267387485,138.79079929438055,200.336840760214,188.90635401746508,116.7024580978594,309.5487804878049,Q04917
P27348,YWHAQ,1433T_HUMAN 14-3-3 protein theta,330,49,C,UR,99.84280499604975,211.1697036923391,86.63881830193056,169.26709030686547,80.99921139259357,70.19302730283313,47.61115592422171,99.99084957592852,167.4843884636648,56.32705155925423,303.2612244897959,P27348
P31946,YWHAB,1433B_HUMAN 14-3-3 protein beta/alpha,330,44,C,UR,82.97598605297652,143.914666816305,63.09786641839049,158.38088871224988,99.31306752173231,69.305532768491,45.65022882260671,116.51807569269657,141.47962579461992,39.36816843518147,180.59045454545455,P31946
P63104,YWHAZ,1433Z_HUMAN 14-3-3 protein zeta/delta,330,119,C,UR,266.4874065537486,190.57722023591987,67.91998070380353,131.2583981236491,63.147027557301165,118.9338805333718,66.96275669152979,120.50729862112715,86.70252604539913,58.65083832540825,264.1823529411765,P63104
P31947,SFN,1433S_HUMAN 14-3-3 protein sigma,330,92,C,UR,261.9459881095484,103.19437633374172,61.28398118832104,170.31778574777942,227.58491256274513,236.55187763112247,129.84051358049015,64.71346635439882,115.97991096293218,88.88960286615395,238.46847826086955,P31947
Q6UWE0,LRSAM1,LRSM1_HUMAN E3 ubiquitin-protein ligase LRSAM1,331,23,C,UR,83.1917277569707,134.18544298023613,130.67100415632507,231.32920393075884,49.770815283299584,57.44195921029313,59.33726679147844,59.06522519457855,220.38851146436917,49.91494581195012,123.10739130434781,Q6UWE0
P49257,LMAN1,LMAN1_HUMAN Protein ERGIC-53,332,112,C,UR,32.681213659916025,34.0773992305632,115.92859289418024,202.29925818168243,81.56694552334791,100.64313209608287,64.84179236509274,174.11881558285876,45.28349703488595,59.921263929919405,39.169196428571425,P49257
Q9UMX3,BOK,BOK_HUMAN Bcl-2-related ovarian killer protein,333,6,C,UR,26.062823701837097,26.976635568003065,108.52601369560564,60.19878767580965,157.59319209370935,72.9332202306072,60.49847122197317,151.76251879799077,30.116892658960843,76.93167846048246,43.9985,Q9UMX3
P50416,CPT1A,"CPT1A_HUMAN Carnitine O-palmitoyltransferase 1, liver isoform",334,113,C,UR,94.9543485350285,43.322745931318345,111.73379660790047,64.63354143086839,57.99923799973662,18.72059005870536,161.3073857021834,118.8544777511689,308.3934676475316,213.8234003086532,120.51946902654868,P50416
Q8IWA0,WDR75,WDR75_HUMAN WD repeat-containing protein 75,335,99,C,UR,227.32928117245547,72.57627841581066,83.33359741291176,67.55963745829449,146.39394990852637,217.48910414834458,266.52073794460597,114.64695455289099,103.39622505329989,252.19457492005498,113.64444444444443,Q8IWA0
O00273,DFFA,DFFA_HUMAN DNA fragmentation factor subunit alpha,336,22,C,UR,96.52702632225179,132.87559729600096,85.3203933789305,176.68640017186826,82.00208796222978,97.01369391819928,62.81629282100582,177.94904751200914,208.3044624123753,78.96067286054145,223.32954545454547,O00273
Q9UQ35,SRRM2,SRRM2_HUMAN Serine/arginine repetitive matrix protein 2,337,248,C,UR,115.2041646732901,129.48461293507384,98.98432861418986,53.29089811635381,87.61526219952198,111.37944294767523,105.2843729453814,96.10941158269173,61.12080371874145,111.14559337262418,74.80403225806452,Q9UQ35
P31040,SDHA,"DHSA_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",338,193,C,UR,177.67425494405933,118.92735455187784,197.40511246959574,83.5174554774896,103.49188505824742,111.46799165380216,152.32376264003608,87.22420185140813,118.23824659547304,116.22377091958835,96.2160621761658,P31040
Q08380,LGALS3BP,LG3BP_HUMAN Galectin-3-binding protein,339,69,C,UR,23.865032801702718,9.219771327024525,11.147218188477968,206.31353394016503,86.65544718207728,131.6607339908335,90.67848890640508,20.352284730896017,312.5168589225349,42.525887890218414,134.59072463768115,Q08380
Q9HC21,SLC25A19,TPC_HUMAN Mitochondrial thiamine pyrophosphate carrier,340,24,C,UR,214.54584124190777,230.34011392432717,195.43144241370175,89.92019865763213,114.11332257913615,155.59639068333814,205.07638856371338,91.55272955677496,155.29800360892756,173.06326201054682,92.22125,Q9HC21
O75385,ULK1,ULK1_HUMAN Serine/threonine-protein kinase ULK1,341,1,C,UR,33.620885693993685,23.272893072389955,91.39382543022215,180.7304533311262,46.01039185557916,59.07622877142712,68.16741680158484,49.952371446051686,122.92218903726173,54.21197729388707,87.6245,O75385
Q9HC52,CBX8,CBX8_HUMAN Chromobox protein homolog 8,342,45,C,UR,128.83071794113633,174.925946567487,172.49463972373047,99.16160681044984,93.32563898421816,89.604025659772,161.0004297030185,170.3400511765816,137.77930116621215,153.29185123593268,102.30866666666667,Q9HC52
O95248-4,SBF1,MTMR5_HUMAN Isoform 4 of Myotubularin-related protein 5,343,54,C,UR,50.40495816721762,87.9070331284843,51.393354651923175,246.80299601393568,61.51208081689084,80.24021741071286,78.65066377205204,104.07032448755828,122.90664351427696,75.10669849193847,65.59666666666666,O95248
Q13613,MTMR1,MTMR1_HUMAN Myotubularin-related protein 1,343,21,C,UR,47.47713154964463,215.2954432233469,116.5955179311813,419.92697774701605,73.36506245321534,111.0179601135564,91.05455818692111,104.41535018041509,202.86401492571372,101.44279201534626,118.46666666666667,Q13613
Q86WG5,SBF2,MTMRD_HUMAN Myotubularin-related protein 13,343,5,C,UR,48.58398999754596,90.99795186550357,55.80470204466692,185.41157113325318,47.98015080623717,58.997537808373664,60.14783384120342,58.59038161591088,142.38763174211982,54.24029144629826,63.1288,Q86WG5
Q13614,MTMR2,MTMR2_HUMAN Myotubularin-related protein 2,343,8,C,UR,70.15704973024384,133.7214295817075,92.32298644619898,87.31593725931656,82.4610432343681,59.88705483394684,101.0680395798607,209.0469132414852,223.00367567690986,143.45231022755692,179.6725,Q13614
Q13496,MTM1,MTM1_HUMAN Myotubularin,343,13,C,UR,71.18979797301567,161.20670923892874,133.93655379748986,175.33873865805057,63.18762912728053,65.65844246801551,97.48608700865341,133.72525208011658,172.32761695498706,83.01547642612243,129.16153846153844,Q13496
Q5T5Y3-3,CAMSAP1,CAMP1_HUMAN Isoform 3 of Calmodulin-regulated spectrin-associated protein 1,344,22,C,UR,119.32803388673386,168.05460481761077,113.33699635262603,287.1078102620955,86.54969944706757,92.65605409404436,115.9151209102052,145.876497696647,128.05264095773902,122.15781408047043,167.47,Q5T5Y3
Q9P1Y5,CAMSAP3,CAMP3_HUMAN Calmodulin-regulated spectrin-associated protein 3,344,43,C,UR,51.266251786283696,85.14693508400714,115.23684853876938,188.27172966695667,62.609658112032236,47.6435873681878,54.590028265812656,121.59991056559608,106.63763820501906,50.732277533818745,58.81139534883721,Q9P1Y5
Q5JTZ9,AARS2,"SYAM_HUMAN Alanine--tRNA ligase, mitochondrial",345,104,C,UR,146.94400852975676,64.84572606225568,225.7152937251997,58.16405327252732,67.91035050031117,142.56683902434443,102.92084620579121,181.21915590064424,55.08168188420872,88.21582376670385,42.94740384615385,Q5JTZ9
P04406,GAPDH,G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase,346,651,C,UR,84.17928759356576,193.13434636294173,71.7408763504573,204.14620122805704,43.785122881147885,64.08625185922779,65.29077503863513,80.16783102574433,274.0216037885834,50.69344338275397,147.98986175115206,P04406
Q4KMQ2-2,ANO6,ANO6_HUMAN Isoform 2 of Anoctamin-6,347,35,C,UR,142.41760287959988,184.69335526845578,52.581861178116355,119.42234247617617,219.76041359098144,163.79283068873247,197.71456050581872,84.56774932984169,72.33670866527379,139.68773502547756,75.686,Q4KMQ2
O95104,SCAF4,"SFR15_HUMAN Splicing factor, arginine/serine-rich 15",348,83,C,UR,141.3390699010904,98.77467863344913,93.82773625943167,75.75141975994964,107.92038573090223,129.6613075042396,108.98172030742019,188.80965843092687,51.22295580474021,142.68450508618596,83.06867469879518,O95104
Q9UPN6,SCAF8,SCAF8_HUMAN Protein SCAF8,348,60,C,UR,161.04979479135616,165.79295560703054,147.6164320171785,83.1435783094626,101.22782477416574,102.4531982229313,115.60796123875565,163.2242308309172,115.63643532759725,140.5456330595739,101.42166666666667,Q9UPN6
Q16630-2,CPSF6,CPSF6_HUMAN Isoform 2 of Cleavage and polyadenylation specificity factor subunit 6,349,45,C,UR,135.09980500238294,156.322583400148,122.50074393293646,94.09372422123943,116.07985855251822,132.04068806530364,99.28702192744322,126.85082273275654,110.98700553737821,103.03765028969023,98.95088888888888,Q16630
Q9UHN6,TMEM2,TMEM2_HUMAN Transmembrane protein 2,350,33,C,UR,148.88847118829722,29.090587481891536,69.65799957669394,40.907585983730264,394.2176936331582,272.03840646450766,195.7709895043971,92.38400595409152,52.584153669844156,177.81043539001593,105.63787878787879,Q9UHN6
Q86WI1,PKHD1L1,PKHL1_HUMAN Fibrocystin-L,350,2,C,UR,112.50747892348113,25.21606613505572,47.03403151261472,35.06041460730923,159.7598645592278,117.14555046275454,117.77725706721785,56.30774129884902,43.62547592809982,85.45893870937898,61.532,Q86WI1
Q7Z5J4,RAI1,RAI1_HUMAN Retinoic acid-induced protein 1,351,101,C,UR,131.60710541876009,76.57485895332216,121.72993580301541,72.33341491494811,110.62192684809429,199.04695455023216,146.65103743445061,107.56590496100434,57.915464466502804,150.68119766527832,77.84930693069306,Q7Z5J4
Q9UGU0,TCF20,TCF20_HUMAN Transcription factor 20,351,91,C,UR,117.68715692464524,110.94519637079786,73.83224863863447,123.51321160959807,110.22867907444909,130.29592836891706,160.5420869198346,226.2973727986552,67.10376256542877,145.468062537702,72.8310989010989,Q9UGU0
Q92667,AKAP1,"AKAP1_HUMAN A-kinase anchor protein 1, mitochondrial",352,86,C,UR,249.83709963861716,294.0301169006616,79.69726605411509,58.821691828183305,107.5463754131678,126.11377129108162,177.86395698714142,174.67882427932247,99.30936792473504,159.12949256815295,89.95755813953488,Q92667
Q8WX93,PALLD,PALLD_HUMAN Palladin,353,58,C,UR,81.27495613262866,79.49241820785868,88.35970465005839,55.71683308797997,122.3075062862121,92.58495735514587,220.49289503913087,81.62013979284788,66.95732918369657,123.2831075440674,282.13103448275865,Q8WX93
Q9UBI1,COMMD3,COMD3_HUMAN COMM domain-containing protein 3,354,10,C,UR,73.52016406248742,160.59445050732066,111.09969410848592,92.54477600196073,76.87674126046963,39.47037532665903,62.67802452609264,67.94606000195637,112.41727236348606,61.40153373341212,201.60999999999999,Q9UBI1
R4GMX3,COMMD3-BMI1,R4GMX3_HUMAN Protein COMMD3-BMI1,354,16,C,UR,99.06606362982983,147.67147839810957,99.00673518657922,124.62491975934154,111.85030735203513,84.8745270341099,168.37611231729653,195.37582777787952,82.0384474811704,192.18370841154388,86.13375,R4GMX3
P35227,PCGF2,PCGF2_HUMAN Polycomb group RING finger protein 2,354,8,C,UR,148.9582632876979,151.88339986926357,309.91716502032153,135.47421683159766,167.30371072515968,138.80622168025596,173.0693581984853,200.1311046817479,102.78382491761654,207.49349516984887,128.87625,P35227
Q86XP3,DDX42,DDX42_HUMAN ATP-dependent RNA helicase DDX42,355,148,C,UR,164.37401113110175,154.472651713199,150.6377119147072,111.0788759036267,112.98684940407978,144.54679199805426,138.45886528810104,121.99552699734467,138.17531472193826,139.42398610533368,108.1608108108108,Q86XP3
Q13123,IK,RED_HUMAN Protein Red,356,60,C,UR,194.53350984618194,141.56123773600876,153.01017727031075,90.74270352049939,141.85882496647488,164.84089260719642,119.09089511184533,120.7494853272963,87.13151501277133,122.10021246606102,105.77916666666667,Q13123
Q14517,FAT1,FAT1_HUMAN Protocadherin Fat 1,356,194,C,UR,132.91871014352287,39.97962858919903,47.86141695795175,64.91473052863222,309.9567364571628,196.1496838474475,179.017156408444,151.9262625503043,59.40785612447796,153.9793317630811,124.86288659793816,Q14517
Q8TDW7,FAT3,FAT3_HUMAN Protocadherin Fat 3,356,11,C,UR,123.1551715145971,84.14118606928598,114.86064327510277,78.97537086901129,129.1383669118479,124.53406981516635,131.59692890950666,107.37488966589113,73.55083879939862,111.12007640497532,72.80245454545455,Q8TDW7
Q9BTX3,TMEM208,TM208_HUMAN Transmembrane protein 208,357,1,C,UR,34.04362066379289,22.727940518197194,31.045492275766627,83.75361329111301,62.59822415889043,95.71979987388308,47.47945072179285,30.887013710095093,25.685828271984864,67.56640883113133,19.2431,Q9BTX3
Q9UEW8,STK39,STK39_HUMAN STE20/SPS1-related proline-alanine-rich protein kinase,358,37,C,UR,107.43177932216582,129.06600564883362,107.37400477134952,164.7408444680793,62.92111477942941,91.9666450249625,59.29247602788786,87.87323847202079,80.9191219611601,63.01433943254995,117.38567567567569,Q9UEW8
O95747,OXSR1,OXSR1_HUMAN Serine/threonine-protein kinase OSR1,358,40,C,UR,65.07047280274264,125.68098830023216,64.17532299721209,144.9035481878149,53.23656682581086,74.46610145494489,69.38280746218224,69.27506726132322,309.94073390723116,70.02101082652536,184.37625,O95747
Q96CT7,CCDC124,CC124_HUMAN Coiled-coil domain-containing protein 124,359,29,C,UR,88.36374722846726,74.24695655323912,121.7932194189506,115.03430053782812,129.46581410258105,102.63317311273262,82.26277174198897,70.99574067750129,151.5275255594184,106.14121722065222,196.70931034482757,Q96CT7
Q9UHY7,ENOPH1,ENOPH_HUMAN Enolase-phosphatase E1,360,18,C,UR,64.59684524633916,147.64582667408732,82.71510678491397,266.16110059828225,41.718090789278754,60.51066510285914,52.853312835259445,117.66677466839104,264.2605097846357,52.420538259512504,225.22222222222223,Q9UHY7
Q7Z6Z7-2,HUWE1,HUWE1_HUMAN Isoform 2 of E3 ubiquitin-protein ligase HUWE1,361,261,C,UR,93.37978995633566,193.12589109443925,124.22805685205327,152.7433283193829,71.42692847982126,77.68395992472408,58.45913703900108,91.80710746384634,146.33989429258378,65.57496467517916,127.56973180076628,Q7Z6Z7
Q9UKD2,MRTO4,MRT4_HUMAN mRNA turnover protein 4 homolog,362,75,C,UR,157.00672037137815,68.92237133451229,69.89725863416497,64.57478678688226,105.34173000508011,121.74646118494134,161.84693856650787,96.35757303977681,84.06710281050424,209.56501675534759,92.67226666666667,Q9UKD2
P19623,SRM,SPEE_HUMAN Spermidine synthase,363,54,C,UR,72.90559132782263,107.6578427000632,47.215871343007706,285.0042084606722,40.652063138186726,58.65745128752011,57.78845416696687,114.44428072705324,133.81212305625266,53.900720574956644,134.63777777777776,P19623
P26006-1,ITGA3,ITA3_HUMAN Isoform 2 of Integrin alpha-3,364,80,C,UR,229.5476228385861,12.466146969029769,43.667114502695306,12.940979309646144,324.8293242630827,157.4535910911176,256.45392044486664,23.355498209527312,25.76313281254901,196.37767229142312,112.13900000000001,P26006
